#Sample	Metric	Value
11166.fmnh.2789	Weighted NSTI	0.038595423760220585
11166.fmnh.447	Weighted NSTI	0.029647605275714244
11166.fmnh.2637	Weighted NSTI	0.02941994833789403
11166.fmnh.2730	Weighted NSTI	0.02069582560918071
11166.fmnh.1022	Weighted NSTI	0.03506218510042118
11166.fmnh.2613	Weighted NSTI	0.017962648013124315
11166.fmnh.1049	Weighted NSTI	0.023583047109443134
11166.fmnh.1247	Weighted NSTI	0.040889574856290724
11166.fmnh.2630	Weighted NSTI	0.022479363187939923
11166.fmnh.1263	Weighted NSTI	0.027228839685838144
11166.fmnh.2713	Weighted NSTI	0.031458500902348585
11166.fmnh.935	Weighted NSTI	0.03287106418447254
11166.fmnh.953	Weighted NSTI	0.04407972840237416
11166.fmnh.2775	Weighted NSTI	0.05294425351231667
11166.fmnh.2783	Weighted NSTI	0.02933110261509502
11166.fmnh.1160	Weighted NSTI	0.021819729828076312
11166.fmnh.402	Weighted NSTI	0.09221257544974742
11166.fmnh.387	Weighted NSTI	0.010066870225753421
11166.fmnh.986	Weighted NSTI	0.03148339982208419
11166.fmnh.2675	Weighted NSTI	0.04157875637106438
11166.fmnh.1044	Weighted NSTI	0.039505673634517506
11166.fmnh.970	Weighted NSTI	0.042261985669727865
11166.fmnh.2772	Weighted NSTI	0.05510186621741266
11166.fmnh.1321	Weighted NSTI	0.011355574933956851
11166.fmnh.289	Weighted NSTI	0.02668289415911338
11166.fmnh.931	Weighted NSTI	0.027147486338797818
11166.fmnh.444	Weighted NSTI	0.04261331881224985
11166.fmnh.1267	Weighted NSTI	0.043667169155563144
11166.fmnh.915	Weighted NSTI	0.043553411120546504
11166.fmnh.1021	Weighted NSTI	0.04407996837113231
11166.fmnh.187	Weighted NSTI	0.01447198004415826
11166.fmnh.180	Weighted NSTI	0.04604768221288449
11166.fmnh.1198	Weighted NSTI	0.034862814089676196
11166.fmnh.1260	Weighted NSTI	0.026767482951243517
11166.fmnh.936	Weighted NSTI	0.02624065349473587
11166.fmnh.1314	Weighted NSTI	0.04165928400731332
11166.fmnh.2664	Weighted NSTI	0.02805327387971971
11166.fmnh.945	Weighted NSTI	0.022311663392192517
11166.fmnh.1214	Weighted NSTI	0.06019432175003435
11166.fmnh.929	Weighted NSTI	0.028268118408770436
11166.fmnh.2764	Weighted NSTI	0.0023324149719680075
11166.fmnh.1155	Weighted NSTI	0.037306198116333004
11166.fmnh.990	Weighted NSTI	0.04411700876280357
11166.fmnh.396	Weighted NSTI	0.029740372581509817
11166.fmnh.2740	Weighted NSTI	0.05224654554539541
11166.fmnh.1171	Weighted NSTI	0.04771708032603473
11166.fmnh.1313	Weighted NSTI	0.048468010598469814
11166.fmnh.2725	Weighted NSTI	0.02927839012378544
11166.fmnh.398	Weighted NSTI	0.025513681354209967
11166.fmnh.1189	Weighted NSTI	0.04576753664308743
11166.fmnh.1255	Weighted NSTI	0.03067806530548103
11166.fmnh.2649	Weighted NSTI	0.0232689721270488
11166.fmnh.1271	Weighted NSTI	0.03270175615108673
11166.fmnh.455	Weighted NSTI	0.029321246186103128
11166.fmnh.1014	Weighted NSTI	0.05111631686724042
11166.fmnh.2625	Weighted NSTI	0.05892660793666161
11166.fmnh.2706	Weighted NSTI	0.04722986618178256
11166.fmnh.2632	Weighted NSTI	0.01588748622415899
11166.fmnh.2735	Weighted NSTI	0.01778164621006857
11166.fmnh.978	Weighted NSTI	0.0555681727302029
11166.fmnh.1199	Weighted NSTI	0.039158869503818895
11166.fmnh.1027	Weighted NSTI	0.05606193422831657
11166.fmnh.1020	Weighted NSTI	0.031368626650208745
11166.fmnh.2611	Weighted NSTI	0.06171328914828369
11166.fmnh.989	Weighted NSTI	0.031035420534977237
11166.fmnh.170	Weighted NSTI	0.022099385907270248
11166.fmnh.914	Weighted NSTI	0.02958225568597793
11166.fmnh.1266	Weighted NSTI	0.03873479725812104
11166.fmnh.2635	Weighted NSTI	0.06404176830369988
11166.fmnh.336	Weighted NSTI	0.024378447326555388
11166.fmnh.955	Weighted NSTI	0.05910296375210781
11166.fmnh.1320	Weighted NSTI	0.07579140553905968
11166.fmnh.1203	Weighted NSTI	0.06446914371369684
11166.fmnh.2785	Weighted NSTI	0.1094698811601288
11166.fmnh.2650	Weighted NSTI	0.05296290927155308
11166.fmnh.1268	Weighted NSTI	0.014332722001213672
11166.fmnh.420	Weighted NSTI	0.03658059182411979
11166.fmnh.1166	Weighted NSTI	0.11746166588982575
11166.fmnh.1304	Weighted NSTI	0.03436965756497612
11166.fmnh.1190	Weighted NSTI	0.05355201759587428
11166.fmnh.188	Weighted NSTI	0.03921426828341462
11166.fmnh.386	Weighted NSTI	0.023401911006009298
11166.fmnh.1197	Weighted NSTI	0.05822757014198336
11166.fmnh.179	Weighted NSTI	0.020913963987062162
11166.fmnh.976	Weighted NSTI	0.017728952584022233
11166.fmnh.1303	Weighted NSTI	0.030001471700256792
11166.fmnh.427	Weighted NSTI	0.017907434488467232
11166.fmnh.1299	Weighted NSTI	0.03559229285222421
11166.fmnh.2723	Weighted NSTI	0.07686383997106304
11166.fmnh.368	Weighted NSTI	0.05577661002590578
11166.fmnh.1253	Weighted NSTI	0.031066993611407755
11166.fmnh.327	Weighted NSTI	0.012093826430754934
11166.fmnh.921	Weighted NSTI	0.028882614782224283
11166.fmnh.2624	Weighted NSTI	0.12528089137534895
11166.fmnh.1012	Weighted NSTI	0.02290517931436718
11166.fmnh.438	Weighted NSTI	0.04806704697027864
11166.fmnh.1188	Weighted NSTI	0.04364925409805319
11166.fmnh.2607	Weighted NSTI	0.032795745051882874
11166.fmnh.902	Weighted NSTI	0.07039830579422783
11166.fmnh.1170	Weighted NSTI	0.0401390559647968
11166.fmnh.2694	Weighted NSTI	0.1118227181547687
11166.fmnh.1053	Weighted NSTI	0.01205454071290072
11166.fmnh.412	Weighted NSTI	0.022737180970350622
11166.fmnh.2662	Weighted NSTI	0.015136686747336897
11166.fmnh.1288	Weighted NSTI	0.022176535540759407
11166.fmnh.928	Weighted NSTI	0.03571856377376422
11166.fmnh.1154	Weighted NSTI	0.01336242837879888
11166.fmnh.896	Weighted NSTI	0.0231342202859197
11166.fmnh.1215	Weighted NSTI	0.035814139253054524
11166.fmnh.1212	Weighted NSTI	0.05435124345678508
11166.fmnh.431	Weighted NSTI	0.02585318204102878
11166.fmnh.1331	Weighted NSTI	0.07974218973751823
11166.fmnh.2762	Weighted NSTI	0.026958922802142134
11166.fmnh.329	Weighted NSTI	0.013881858673007069
11166.fmnh.1181	Weighted NSTI	0.03651488939635724
11166.fmnh.1054	Weighted NSTI	0.04906690469461342
11166.fmnh.1236	Weighted NSTI	0.023812780260113426
11166.fmnh.1315	Weighted NSTI	0.03981598516393848
11166.elephant.Atl.861041	Weighted NSTI	0.2598563094941574
11166.elephant.Hous.25695	Weighted NSTI	0.22471296548240324
11166.Ele.max.ind.SanDi29.2	Weighted NSTI	0.27542120240337326
11166.Ele.max.max.SanDi26.1	Weighted NSTI	0.2871509234727359
11166.elephant.Hous.25332	Weighted NSTI	0.3170589888921692
11166.elephant.Hous.19269	Weighted NSTI	0.31721491218993636
11166.Ostrich.Hous.25735	Weighted NSTI	0.21229273576387264
11166.Cassowary.Hous.24664	Weighted NSTI	0.013265447770782472
11166.Apt.aus.man.SanDi8.1	Weighted NSTI	0.0687599230138615
11166.Ele.max.ind.SanDi23.1	Weighted NSTI	0.25379157345876274
11166.elephant.Atl.861004	Weighted NSTI	0.25348486674161763
11166.Mac.par.SanDi22.1	Weighted NSTI	0.1646483936402256
11166.elephant.Hous.24329	Weighted NSTI	0.33358601247769987
11166.Ele.max.max.SanDi30.2	Weighted NSTI	0.31265701011267016
11166.Mac.par.SanDi9.3	Weighted NSTI	0.2000875585748579
11166.Ostrich.Hous.25734	Weighted NSTI	0.217350523258439
11166.ATL.24546.ferret	Weighted NSTI	0.18284947770861815
11166.NATL.24691.lemur	Weighted NSTI	0.09626926505375724
11166.FD.0265.impala	Weighted NSTI	0.23189223555279118
11166.NATL.24736.tamarin	Weighted NSTI	0.09995673262179855
11166.NATL.24101.kori	Weighted NSTI	0.11777634908571558
11166.NATL.24590.rat	Weighted NSTI	0.06621649379750322
11166.NZ.16976.A2.NorthIslandWeka	Weighted NSTI	0.015244175708345983
11166.AR.M23.flyingsquirrel	Weighted NSTI	0.1928759318928238
11166.NATL.25040.lizard	Weighted NSTI	0.050908706427983376
11166.NATL.24092.hornbill	Weighted NSTI	0.14597360673062731
11166.ATL.24050.lion	Weighted NSTI	0.07155857235365505
11166.ATL.24069.tortoise	Weighted NSTI	0.08085156708860758
11166.AR.M40.flyingsquirrel	Weighted NSTI	0.198459479984774
11166.NATL.24347.crane	Weighted NSTI	0.030382021703884887
11166.NATL.24308.duck	Weighted NSTI	0.009441316554409758
11166.NZ.16957.B.kea	Weighted NSTI	0.010526851140570679
11166.ATL.25162.frog	Weighted NSTI	0.024069883546090576
11166.NATL.24322.raven	Weighted NSTI	0.15323394341548563
11166.ATL.24504.skink	Weighted NSTI	0.17647747038765388
11166.NATL.24293.bird	Weighted NSTI	0.04774601639985091
11166.FD.0223.kudu	Weighted NSTI	0.21057443361097006
11166.FD.0369.pig	Weighted NSTI	0.021677105982696707
11166.NATL.24376.ibis	Weighted NSTI	0.029028804095696217
11166.NATL.24744.crane	Weighted NSTI	0.10334832505730278
11166.ATL.24527.pheasant	Weighted NSTI	0.05249695434571485
11166.AS.214.wren	Weighted NSTI	0.028523999337172215
11166.NATL.24696.tamarin	Weighted NSTI	0.0134812552871861
11166.NATL.25047.alligator	Weighted NSTI	0.0724225850232082
11166.lamprey.24170.lamprey	Weighted NSTI	0.1473107393313662
11166.ATL.24079.tiger	Weighted NSTI	0.060384147915004606
11166.AR.M63.flyingsquirrel	Weighted NSTI	0.1379013034220063
11166.NATL.24245.rat	Weighted NSTI	0.04525347782325656
11166.AS.130.blackbird	Weighted NSTI	0.020031865636624294
11166.NZ.16949.B2.NewZealandbrownteal	Weighted NSTI	0.05729222888571119
11166.AR.M1.flyingsquirrel	Weighted NSTI	0.17750707528069828
11166.Amphioxus.1.lancelet	Weighted NSTI	0.09334115631069805
11166.AR.M7.flyingsquirrel	Weighted NSTI	0.08887129458607995
11166.AE7VJ10.B.vulture	Weighted NSTI	0.030103747733014382
11166.AR.M65.flyingsquirrel	Weighted NSTI	0.09256329713921893
11166.NZ.16902.B.diamonddove	Weighted NSTI	0.05553082326754249
11166.NATL.24326.b.duck	Weighted NSTI	0.053753128846750015
11166.NATL.24689.meerkat	Weighted NSTI	0.05918161194174237
11166.FD.boa1a.boa	Weighted NSTI	0.055050400863332856
11166.NZ.16994.A.kaka	Weighted NSTI	0.023827678317929556
11166.NATL.24664.saki	Weighted NSTI	0.3980830429217054
11166.vbat.DR07.colon.vbat	Weighted NSTI	0.025588231109849865
11166.ATL.24503.cockatoo	Weighted NSTI	0.06513149237063767
11166.FD.03050.oryx	Weighted NSTI	0.2093373973012049
11166.ATL.24436.conure	Weighted NSTI	0.04776250052699269
11166.NATL.25056.kiwi	Weighted NSTI	0.01921830016459899
11166.lamprey.24171.lamprey	Weighted NSTI	0.13729877575435334
11166.ATL.25136.fossa	Weighted NSTI	0.018922909156778
11166.AR.M46.flyingsquirrel	Weighted NSTI	0.056154371350322786
11166.NZ.17027.A.Antipodesparakeet	Weighted NSTI	0.017585051633680456
11166.NATL.25020.snake	Weighted NSTI	0.06892463932278539
11166.AR.M25.flyingsquirrel	Weighted NSTI	0.06455795555509594
11166.NZ.16840.A1.lessershorttailedbat	Weighted NSTI	0.018489558791503467
11166.NATL.24260.grosbeak	Weighted NSTI	0.045613796289590884
11166.NATL.24338.bird	Weighted NSTI	0.04652517989462216
11166.ATL.24564.meerkat	Weighted NSTI	0.06628819811966773
11166.NATL.24280.kingfisher	Weighted NSTI	0.04104440188261966
11166.AS.084.swallow	Weighted NSTI	0.02027124068963026
11166.NATL.25016.python	Weighted NSTI	0.08754041265820665
11166.NZ.16973.A2.blueduck	Weighted NSTI	0.02503317169911376
11166.ATL.24467.tortoise	Weighted NSTI	0.07155724513517964
11166.NZ.16846.A1.NewZealandbrownteal	Weighted NSTI	0.10970207730369975
11166.NATL.24629.chinchilla	Weighted NSTI	0.046730913470364205
11166.NATL.24327.bird	Weighted NSTI	0.02384630104285321
11166.NATL.25042.b.gecko	Weighted NSTI	0.021579658947990236
11166.lamprey.24172.lamprey	Weighted NSTI	0.1681374111934912
11166.NATL.24307.smew	Weighted NSTI	0.08149233041481313
11166.NATL.25184.anteater	Weighted NSTI	0.09171157144431892
11166.lamprey.35981.lamprey	Weighted NSTI	0.048769551315721325
11166.NZ.16856.B.kea	Weighted NSTI	0.011373605231904641
11166.EN.7.5.lice	Weighted NSTI	0.03682681706048048
11166.NATL.24586.tenrec	Weighted NSTI	0.2516815793944151
11166.ATL.24552.vulture	Weighted NSTI	0.1218520628495504
11166.NZ.16977.A1.spottedshag	Weighted NSTI	0.013499614796447961
11166.NATL.24723.bobcat	Weighted NSTI	0.09995975895833831
11166.NZ.16881.B.dotterel	Weighted NSTI	0.02779760308412449
11166.ATL.25138.chameleon	Weighted NSTI	0.0264735109587845
11166.AS.156.blackbird	Weighted NSTI	0.02496286817706107
11166.NATL.24754.squirrel	Weighted NSTI	0.04827010973032749
11166.AS.211.longspur	Weighted NSTI	0.006011064591863209
11166.NATL.24690.hornbill	Weighted NSTI	0.08432701076199045
11166.ATL.24457.anole	Weighted NSTI	0.029097875614027272
11166.ATL.24438.sheep	Weighted NSTI	0.2096289549701193
11166.AE7VJ10.A.vulture	Weighted NSTI	0.05801452303360349
11166.EN.7.10.lice	Weighted NSTI	0.05648984417541008
11166.ATL.24419.budgerigar	Weighted NSTI	0.02304569347432417
11166.AS.031.mockingbird	Weighted NSTI	0.007278084798628554
11166.ATL.24435.crow	Weighted NSTI	0.025848601045709775
11166.NATL.24357.kingfisher	Weighted NSTI	0.029012535061972045
11166.FD.02770.gemsbok	Weighted NSTI	0.2165323660329407
11166.EN.1.5.lice	Weighted NSTI	0.14453305945797143
11166.AS.122.meadowlark	Weighted NSTI	0.06979105543465268
11166.NATL.25026.flamingo	Weighted NSTI	0.03780722759053786
11166.ATL.24569.frogmouth	Weighted NSTI	0.060880979113847634
11166.NATL.24688.ferret	Weighted NSTI	0.07273045400499839
11166.AS.071.blackbird	Weighted NSTI	0.018933008762008815
11166.NZ.16892.B.NorthIslandbrownkiwi	Weighted NSTI	0.10051270170523674
11166.NATL.24241.vulture	Weighted NSTI	0.04441587803805184
11166.AR.M69.flyingsquirrel	Weighted NSTI	0.1241055463441386
11166.ATL.25170.basilisk	Weighted NSTI	0.04495968695881479
11166.FD.0306.oryx	Weighted NSTI	0.20071402008977723
11166.FD.0472.lemur	Weighted NSTI	0.07765131107735808
11166.ATL.24566.meerkat	Weighted NSTI	0.0737867526409066
11166.NATL.24733.sandcat	Weighted NSTI	0.01283534090018751
11166.EN.2.1.flea	Weighted NSTI	0.015678144702157743
11166.FD.boa2b.boa	Weighted NSTI	0.06873982304725265
11166.AS.172.woodpecker	Weighted NSTI	0.011437509219291752
11166.ATL.24055.b.hornbill	Weighted NSTI	0.016711692985512457
11166.FD.0455.ass	Weighted NSTI	0.40851464591499276
11166.NATL.24660.hyrax	Weighted NSTI	0.027470910530517055
11166.NATL.24340.tanager	Weighted NSTI	0.091166289562515
11166.FD.0360.lemur	Weighted NSTI	0.13019394400832246
11166.vbat.DR1.anal.vbat	Weighted NSTI	0.0656885257558333
11166.vbat.DR12.colon.vbat	Weighted NSTI	0.023343505296194587
11166.NATL.24346.egret	Weighted NSTI	0.012133678205916898
11166.ATL.24480.teal	Weighted NSTI	0.04727342295409788
11166.EN.2.4.flea	Weighted NSTI	0.035414104643322376
11166.NZ.16953.B.NorthIslandbrownkiwi	Weighted NSTI	0.05668633342531014
11166.lamprey.24173.lamprey	Weighted NSTI	0.04426817003659395
11166.NZ.16960.B2.blueduck	Weighted NSTI	0.02648986538485939
11166.ATL.24063.goat	Weighted NSTI	0.2231031265518643
11166.ATL.24613.guineafowl	Weighted NSTI	0.02571722629013573
11166.NATL.25033.tortoise	Weighted NSTI	0.09882906365392369
11166.ATL.24573.flamingo	Weighted NSTI	0.05153355840769121
11166.NATL.24728.b.gecko	Weighted NSTI	0.035122972205771506
11166.ATL.24047.gecko	Weighted NSTI	0.034159233279501725
11166.NZ.16842.B1.lessershorttailedbat	Weighted NSTI	0.023017495653279603
11166.ATL.24462.chameleon	Weighted NSTI	0.03760526663995309
11166.NATL.24389.bird	Weighted NSTI	0.07955609037442714
11166.NZ.16952.B.morepork	Weighted NSTI	0.071416093165298
11166.UM.24951.finch	Weighted NSTI	0.04898241152031684
11166.NATL.24697.meerkat	Weighted NSTI	0.08130992540216787
11166.NZ.16978.A.kea	Weighted NSTI	0.09709739889953932
11166.lamprey.24175.lamprey	Weighted NSTI	0.06134051882957223
11166.ATL.25142.chameleon	Weighted NSTI	0.044116895506385284
11166.FD.01980.springbok	Weighted NSTI	0.07831956584975631
11166.NATL.25026.b.flamingo	Weighted NSTI	0.03501887744983887
11166.AS.041.dickcissel	Weighted NSTI	0.02985823590779835
11166.NATL.25061.peacock	Weighted NSTI	0.15725207919541653
11166.NATL.24095.kori	Weighted NSTI	0.10373257303963596
11166.AR.M71.flyingsquirrel	Weighted NSTI	0.18866127269135113
11166.AS.061.rail	Weighted NSTI	0.0330871161734597
11166.AR.M12.flyingsquirrel	Weighted NSTI	0.11012873288837095
11166.NATL.25059.rhea	Weighted NSTI	0.2508589533297475
11166.lamprey.24169.lamprey	Weighted NSTI	0.10629107831575361
11166.NATL.25067.seriema	Weighted NSTI	0.06141607252562058
11166.vbat.DR5.anal.vbat	Weighted NSTI	0.023478865643091793
11166.NZ.16969.A.bellbird	Weighted NSTI	0.04039719139744773
11166.EN.3.2.tick	Weighted NSTI	0.03167737657037825
11166.NATL.25028.howler	Weighted NSTI	0.057738810626242844
11166.FD.0156.wildebeest	Weighted NSTI	0.05344836380793182
11166.NATL.25057.hornbill	Weighted NSTI	0.03144727825732078
11166.NATL.25024.bear	Weighted NSTI	0.09574862276048225
11166.AR.M52.flyingsquirrel	Weighted NSTI	0.14161559381697453
11166.UM.25010.finch	Weighted NSTI	0.05560500800797585
11166.NATL.25181.anteater	Weighted NSTI	0.10365752472952627
11166.NATL.24355.bird	Weighted NSTI	0.059030536166376754
11166.AR.M31.flyingsquirrel	Weighted NSTI	0.07586620100033661
11166.NATL.25179.bear	Weighted NSTI	0.47606449953106017
11166.AS.182.blackbird	Weighted NSTI	0.02741288158385935
11166.ATL.24570.warthog	Weighted NSTI	0.26110359196240013
11166.EN.3.7.tick	Weighted NSTI	0.03795073752447424
11166.FD.0372.sheep	Weighted NSTI	0.22305821908321222
11166.ATL.24049.a.ostrich	Weighted NSTI	0.2691459134398226
11166.NATL.24671.sandcat	Weighted NSTI	0.0362537699225728
11166.NATL.24721.bear	Weighted NSTI	0.07744008696663854
11166.lamprey.24168.lamprey	Weighted NSTI	0.04233378426996017
11166.ATL.24551.pheasant	Weighted NSTI	0.04315618908636807
11166.ATL.24577.kookaburra	Weighted NSTI	0.04121218993736546
11166.ATL.24529.pheasant	Weighted NSTI	0.049301332026334424
11166.NATL.24369.kiwi	Weighted NSTI	0.10237030413587526
11166.NATL.24238.duck	Weighted NSTI	0.04874408583258573
11166.ATL.25151.dragon	Weighted NSTI	0.05889599925156868
11166.AR.M37.flyingsquirrel	Weighted NSTI	0.10963900156501506
11166.NATL.24342.mallard	Weighted NSTI	0.020519786043534015
11166.EN.9.7.tick	Weighted NSTI	0.016543127785344502
11166.NATL.24707.crane	Weighted NSTI	0.04847428968997116
11166.FD.0366.baboon	Weighted NSTI	0.09434946052364702
11166.NZ.16996.B.NorthIslandkaka	Weighted NSTI	0.02531438011945232
11166.lamprey.35987.lamprey	Weighted NSTI	0.04010265749985642
11166.NZ.16875.B.CampbellIslandflightlessteal	Weighted NSTI	0.09655142745160258
11166.NATL.24678.titi	Weighted NSTI	0.08488098399406142
11166.AR.M54.flyingsquirrel	Weighted NSTI	0.068581687250065
11166.NZ.16973.B1.blueduck	Weighted NSTI	0.05658235907166537
11166.NZ.16956.A.NorthIslandbrownkiwi	Weighted NSTI	0.09139153379543988
11166.NATL.24296.woodpecker	Weighted NSTI	0.011078122070690375
11166.NATL.24232.chinchilla	Weighted NSTI	0.04262929847077034
11166.NATL.24749.armadillo	Weighted NSTI	0.20419790898678608
11166.AS.054.cowbird	Weighted NSTI	0.014564108838425825
11166.FD.02950.takin	Weighted NSTI	0.20184895797384791
11166.AS.208.blackbird	Weighted NSTI	0.035747293889665355
11166.NATL.24289.smew	Weighted NSTI	0.04170202240823505
11166.UM.24943.finch	Weighted NSTI	0.08611149521005976
11166.FD.0354.monkey	Weighted NSTI	0.07571369636513199
11166.FD.0238.impala	Weighted NSTI	0.2391519830081875
11166.AR.M14.flyingsquirrel	Weighted NSTI	0.04685215603387303
11166.ATL.24514.flamingo	Weighted NSTI	0.05516933815207413
11166.NATL.24289.b.smew	Weighted NSTI	0.0571197392248426
11166.EN.9.8.tick	Weighted NSTI	0.018493285990420997
11166.EN.1.10.lice	Weighted NSTI	0.11381326412744333
11166.NATL.24656.fox	Weighted NSTI	0.12877017018193185
11166.NATL.24734.ferret	Weighted NSTI	0.05194279666490146
11166.NATL.24262.dove	Weighted NSTI	0.03957408032632888
11166.AR.M77.flyingsquirrel	Weighted NSTI	0.056059656169210124
11166.vbat.DR20.colon.vbat	Weighted NSTI	0.023741564323481217
11166.NATL.25054.saki	Weighted NSTI	0.07320404908822536
11166.NATL.24674.meerkat	Weighted NSTI	0.0787707565824835
11166.FD.02680.zebra	Weighted NSTI	0.1708845878651589
11166.ATL.25155.dragon	Weighted NSTI	0.07661329671577262
11166.ATL.24430.iguana	Weighted NSTI	0.060946854052827196
11166.NATL.25180.bear	Weighted NSTI	0.12587001683346402
11166.NZ.17022.A.NorthIslandkaka	Weighted NSTI	0.011501541559593284
11166.ATL.24476.b.thrush	Weighted NSTI	0.0587986533203787
11166.NATL.25045.tortoise	Weighted NSTI	0.07432651207028963
11166.NATL.24299.mousebird	Weighted NSTI	0.1261211541667167
11166.AS.013.chat	Weighted NSTI	0.005231434645407739
11166.NATL.24328.duck	Weighted NSTI	0.03846178243471054
11166.NZ.16976.B2.NorthIslandWeka	Weighted NSTI	0.012166775272988385
11166.AS.007.cardinal	Weighted NSTI	0.014226962150062953
11166.NATL.25032.lizard	Weighted NSTI	0.0244184128012937
11166.FD.0450.agouti	Weighted NSTI	0.14690849110147539
11166.ATL.24476.a.thrush	Weighted NSTI	0.0476560934307589
11166.ATL.24062.rhinoceros	Weighted NSTI	0.260907951038487
11166.NATL.24320.dove	Weighted NSTI	0.024304327707899167
11166.FD.02590.zebra	Weighted NSTI	0.37828980725842765
11166.NZ.16949.B1.NewZealandbrownteal	Weighted NSTI	0.0564851902478715
11166.AR.M18.flyingsquirrel	Weighted NSTI	0.08454062935048598
11166.ATL.25135.chameleon	Weighted NSTI	0.034669087193392095
