SampleID	deblurred_seqs	pd_5k	shannon_5k	sample_type	preservative	sex	healthy	captive_wild	LIFE_STAGE	dataset	collector	country	Common_name	Species_name	date_collected	individual_ID	animal_ID	group_individual_ID	group_ID	Corrected_Species_name	flight_status	flight_type	query_name	ET.BodyMass.Value	ET.Diet.5Cat	ET.Diet.Fruit	ET.Diet.Inv	ET.Diet.Nect	ET.Diet.PlantO	ET.Diet.Scav	ET.Diet.Seed	ET.Diet.Vect	ET.Diet.Vend	ET.Diet.Vfish	ET.Diet.Vunk	Taxonomy_Class	Taxonomy_Family	Taxonomy_Genus	Taxonomy_Kingdom	Taxonomy_Order	Taxonomy_Phylum	Taxonomy_Species	Taxonomy_Subspecies	TimeTree_name	eltontraits_name	TimeTree_returned	LAV.ln_mass.estimate	LAV.ln_silen.estimate	LAV.ln_lilen.estimate	LAV.ln_stomas.estimate	LAV.ln_caelen.estimate	LAV.ln_sivol.estimate	LAV.ln_nsa.estimate	LAV.ln_mass.imputed	LAV.ln_silen.imputed	LAV.ln_lilen.imputed	LAV.ln_stomas.imputed	LAV.ln_caelen.imputed	LAV.ln_sivol.imputed	LAV.ln_nsa.imputed	pd_10k	shannon_10k
11166.fmnh.157	43378	13.62570954	3.646755446	cloacal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Scaly_throated Honeyguide	Indicator_variegatus		MLW.3882	MLW-3882			Indicator_variegatus	flighted	strong	Indicator_variegatus	48.76	FruiNect	10	30	60	0	0	0	0	0	0	0	Aves	Indicatoridae	Indicator	Metazoa	Piciformes	Chordata	Indicator variegatus		Indicator variegatus		Indicator_variegatus	3.77215843285249	3.41889865857371	-0.0755236513907787	-0.26554908644966	2.0234521219689	0.685302773566704	3.39069825215007	True	True	True	True	True	True	True	14.87848764	3.657936983
11166.fmnh.387	97290	12.11446198	3.575714577	cloacal	frozen	F	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Scaly_throated Honeyguide	Indicator_variegatus		MLW.4130	MLW-4130			Indicator_variegatus	flighted	strong	Indicator_variegatus	48.76	FruiNect	10	30	60	0	0	0	0	0	0	0	Aves	Indicatoridae	Indicator	Metazoa	Piciformes	Chordata	Indicator variegatus		Indicator variegatus		Indicator_variegatus	3.77215843285249	3.41889865857371	-0.0755236513907787	-0.26554908644966	2.0234521219689	0.685302773566704	3.39069825215007	True	True	True	True	True	True	True	16.62745712	3.582322804
11166.fmnh.1181	13144	9.101269009	1.794815375	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Grayish Eagle Owl	Bubo_lacteus		MLW.4500	MLW-4500			Bubo_lacteus	flighted	strong	Bubo_lacteus	2114.94	VertFishScav	0	10	0	0	0	0	20	60	10	0	Aves	Strigidae	Bubo	Metazoa	Strigiformes	Chordata	Bubo lacteus		Bubo lacteus		Bubo_lacteus	7.28120724026932	4.43134852501262	1.75921155471637	3.54435943608971	3.34700856738223	4.35088209474898	5.52063686812015	True	True	True	True	True	True	True	9.404063193	1.811812994
11166.fmnh.1155	28092	5.144201389	3.735888915	fecal	frozen	F	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Pearl_spotted Owlet	Glaucidium_perlatum		MLW.4470	MLW-4470			Glaucidium_perlatum	flighted	strong	Glaucidium_perlatum	79.24	Invertebrate	0	60	0	0	0	0	10	30	0	0	Aves	Strigidae	Glaucidium	Metazoa	Strigiformes	Chordata	Glaucidium perlatum		Glaucidium perlatum		Glaucidium_perlatum	4.24070219717505	3.13242540611191	0.984539065633926	0.87483186971382	1.7286836037343	1.13755855389475	3.38438215210133	True	True	True	True	True	True	True	4.667240648	3.734904239
11166.fmnh.1247	72013	22.39890056	3.25559021	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Pearl_spotted Owlet	Glaucidium_perlatum		MLW.4572	MLW-4572			Glaucidium_perlatum	flighted	strong	Glaucidium_perlatum	79.24	Invertebrate	0	60	0	0	0	0	10	30	0	0	Aves	Strigidae	Glaucidium	Metazoa	Strigiformes	Chordata	Glaucidium perlatum		Glaucidium perlatum		Glaucidium_perlatum	4.24070219717505	3.13242540611191	0.984539065633926	0.87483186971382	1.7286836037343	1.13755855389475	3.38438215210133	True	True	True	True	True	True	True	25.61682602	3.347986335
10925.BZB0808	22972	66.52429198	7.587830348	fecal	frozen	unknown		wild		UGA_gazelles	Ezenwa_Williams	Kenya	plains zebra	Equus quagga	8/8/15	aw.BZB0808	BZB0808			Equus burchellii quagga	flightless	flightless	Equus burchellii quagga	276000		0	0	0	100	0	0	0	0	0	0	Mammalia	Equidae	Equus	Metazoa	Perissodactyla	Chordata	Equus burchellii	Equus burchellii quagga	Equus burchellii quagga		Equus_burchellii_quagga	NA	NA	NA	NA	NA	NA	NA								84.20182515	7.684071181
10925.CAT0828	28279	53.90216726	7.224413228	fecal	frozen	unknown		wild		UGA_gazelles	Ezenwa_Williams	Kenya	cattle	Bos indicus	8/28/15	aw.CAT0828	CAT0828			Bos indicus	flightless	flightless	Bos indicus	9e+05		0	0	0	100	0	0	0	0	0	0	Mammalia	Bovidae	Bos	Metazoa	Cetartiodactyla	Chordata	Bos indicus		Bos indicus	Bos taurus	Bos_indicus	13.08	7.88265071015577	4.56452141619128	9.04115998012146	4.75848793017392	9.46248718513532	10.22	False	True	True	True	True	True	False	66.87090273	7.373027832
10925.CAT0828.3	21098	57.88308996	7.478696888	fecal	frozen	unknown		wild		UGA_gazelles	Ezenwa_Williams	Kenya	cattle	Bos indicus	8/28/15	aw.CAT0828.3	CAT0828.3			Bos indicus	flightless	flightless	Bos indicus	9e+05		0	0	0	100	0	0	0	0	0	0	Mammalia	Bovidae	Bos	Metazoa	Cetartiodactyla	Chordata	Bos indicus		Bos indicus	Bos taurus	Bos_indicus	13.08	7.88265071015577	4.56452141619128	9.04115998012146	4.75848793017392	9.46248718513532	10.22	False	True	True	True	True	True	False	72.71183295	7.568185509
10925.GZB0822	13192	73.31709628	7.889855956	fecal	frozen	unknown		wild		UGA_gazelles	Ezenwa_Williams	Kenya	grevys zebra	Equus grevyi	8/22/15	aw.GZB0822	GZB0822			Equus grevyi	flightless	flightless	Equus grevyi	407999.85		0	0	0	100	0	0	0	0	0	0	Mammalia	Equidae	Equus	Metazoa	Perissodactyla	Chordata	Equus grevyi		Equus grevyi		Equus_grevyi	12.6982178818738	6.74217732846016	1.96906041441311	6.81579957811291	4.66731113613743	8.82678130332017	10.0318319433672	True	True	True	True	True	True	True	87.76313606	8.041075936
10925.HAR0804	26315	50.01263545	7.093875612	fecal	frozen	unknown		wild		UGA_gazelles	Ezenwa_Williams	Kenya	hartebeest	Alcelaphus buselaphus	8/4/15	aw.HAR0804	HAR0804			Alcelaphus buselaphus	flightless	flightless	Alcelaphus buselaphus	171001.53		0	0	0	100	0	0	0	0	0	0	Mammalia	Bovidae	Alcelaphus	Metazoa	Cetartiodactyla	Chordata	Alcelaphus buselaphus		Alcelaphus buselaphus		Alcelaphus_buselaphus	11.5200666935404	7.27284616181027	3.6208050876368	7.49365073383022	3.99639520749232	8.43094325432148	9.29302332270408	True	True	True	True	True	True	True	61.91046358	7.211942083
10925.HAR0823	7319	44.62993847	7.408021134	fecal	frozen	unknown		wild		UGA_gazelles	Ezenwa_Williams	Kenya	hartebeest	Alcelaphus buselaphus	8/22/15	aw.HAR0823	HAR0823			Alcelaphus buselaphus	flightless	flightless	Alcelaphus buselaphus	171001.53		0	0	0	100	0	0	0	0	0	0	Mammalia	Bovidae	Alcelaphus	Metazoa	Cetartiodactyla	Chordata	Alcelaphus buselaphus		Alcelaphus buselaphus		Alcelaphus_buselaphus	11.5200666935404	7.27284616181027	3.6208050876368	7.49365073383022	3.99639520749232	8.43094325432148	9.29302332270408	True	True	True	True	True	True	True	NA	NA
10925.PZB0803	22424	70.29813346	7.712085859	fecal	frozen	unknown		wild		UGA_gazelles	Ezenwa_Williams	Kenya	plains zebra	Equus quagga	8/3/15	aw.PZB0803	PZB0803			Equus burchellii quagga	flightless	flightless	Equus burchellii quagga	276000		0	0	0	100	0	0	0	0	0	0	Mammalia	Equidae	Equus	Metazoa	Perissodactyla	Chordata	Equus burchellii	Equus burchellii quagga	Equus burchellii quagga		Equus_burchellii_quagga	NA	NA	NA	NA	NA	NA	NA								82.51710526	7.793129222
2338.0623.7.I	90690	2.604457323	0.832723825	fecal	frozen	M	unknown	wild	adult	Whitehead_bats	Susan Whitehead	Costa Rica	great fruit-eating bat	Artibeus intermedius	6/23/13	sw.0623.7.I	0623.7.I			Artibeus intermedius	flighted	strong	Artibeus intermedius	60.54		80	10	10	0	0	0	0	0	0	0	Mammalia	Phyllostomidae	Artibeus	Metazoa	Chiroptera	Chordata	Artibeus intermedius		Artibeus intermedius	Artibeus lituratus	Artibeus_intermedius	4.24276456734037	3.74194617505063	0.325971461463615	-1.42788773036125	0.48598476200344	0.717180893609502	3.35689712276558	False	False	True	True	True	True	False	4.236790507	0.831600866
2338.0701.13.I	105397	5.028588853	3.397624607	fecal	frozen	F	unknown	wild	subadult	Whitehead_bats	Susan Whitehead	Costa Rica	Mexican fruit batâ€°Ã¨_â€°Ã¨__â€°Ã¨_â€°Ã¨__	Artibeus jamaicensis	7/1/13	sw.0701.13.I	0701.13.I			Artibeus jamaicensis	flighted	strong	Artibeus jamaicensis	42.17		80	10	10	0	0	0	0	0	0	0	Mammalia	Phyllostomidae	Artibeus	Metazoa	Chiroptera	Chordata	Artibeus jamaicensis		Artibeus jamaicensis		Artibeus_jamaicensis	3.67122451887522	3.44361809754611	0.373942437472272	-1.77006929190122	0.283522719423163	0.194135368601854	2.8961433212812	False	False	True	True	True	True	True	7.872820937	3.383733942
2338.0627.8.I	32614	4.067845889	1.129352524	fecal	frozen	M	unknown	wild	adult	Whitehead_bats	Susan Whitehead	Costa Rica	chestnut short-tailed bat	Carollia castanea	6/27/13	sw.0627.8.I	0627.8.I			Carollia castanea	flighted	strong	Carollia castanea	13.27		100	0	0	0	0	0	0	0	0	0	Mammalia	Phyllostomidae	Carollia	Metazoa	Chiroptera	Chordata	Carollia castanea		Carollia castanea		Carollia_castanea	2.69120507312744	2.96405563097764	0.147556027113647	-3.01416569829344	-0.488477817172699	-0.896950017211924	1.98233418013586	True	True	True	True	True	True	True	5.401893084	1.138625085
2338.0701.7.I	26376	10.98077989	1.904168154	fecal	frozen	F	unknown	wild	adult	Whitehead_bats	Susan Whitehead	Costa Rica		Myotis sp.	7/1/13	sw.0701.7.I	0701.7.I			Myotis sp.	flighted	strong	Myotis sp.	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mammalia	Vespertilionidae	Myotis	Metazoa	Chiroptera	Chordata	Myotis		Myotis		Myotis	NA	NA	NA	NA	NA	NA	NA								10.88510337	1.93548467
11166.SCC14.2F	24609	95.89621113	8.011182712	fecal	frozen	M		wild	adult	Avena_bats	Christine Avena	USA	little brown bat	Myotis lucifugus	9/3/14	ca.SCC14.2F	SCC14.2F			Myotis lucifugus	flighted	strong	Myotis lucifugus	7.65		0	100	0	0	0	0	0	0	0	0	Mammalia	Vespertilionidae	Myotis	Metazoa	Chiroptera	Chordata	Myotis lucifugus		Myotis lucifugus		Myotis_lucifugus	2.06498247234908	2.59211723795126	0.16273063917558	-1.45109500818582	-0.702559338839758	-0.929379902418752	1.99704711324675	True	True	True	True	True	True	True	114.55991	8.071452386
11166.SCC14.9F	18964	36.91426837	4.463223722	fecal	frozen	M		wild	adult	Avena_bats	Christine Avena	USA	little brown bat	Myotis lucifugus	9/3/14	ca.SCC14.9F	SCC14.9F			Myotis lucifugus	flighted	strong	Myotis lucifugus	7.65		0	100	0	0	0	0	0	0	0	0	Mammalia	Vespertilionidae	Myotis	Metazoa	Chiroptera	Chordata	Myotis lucifugus		Myotis lucifugus		Myotis_lucifugus	2.06498247234908	2.59211723795126	0.16273063917558	-1.45109500818582	-0.702559338839758	-0.929379902418752	1.99704711324675	True	True	True	True	True	True	True	42.78548003	4.506585089
11166.SCC14.15F	26232	58.46308902	4.408367412	fecal	frozen	M		wild	adult	Avena_bats	Christine Avena	USA	little brown bat	Myotis lucifugus	9/3/14	ca.SCC14.15F	SCC14.15F			Myotis lucifugus	flighted	strong	Myotis lucifugus	7.65		0	100	0	0	0	0	0	0	0	0	Mammalia	Vespertilionidae	Myotis	Metazoa	Chiroptera	Chordata	Myotis lucifugus		Myotis lucifugus		Myotis_lucifugus	2.06498247234908	2.59211723795126	0.16273063917558	-1.45109500818582	-0.702559338839758	-0.929379902418752	1.99704711324675	True	True	True	True	True	True	True	70.86721188	4.513152724
11166.SCC14.21	38176	10.84886674	3.43223267	fecal	frozen	F		wild	juvenile	Avena_bats	Christine Avena	USA	long-legged myotis	Myotis volans	9/3/14	ca.SCC14.21	SCC14.21			Myotis volans	flighted	strong	Myotis volans	8.46		0	100	0	0	0	0	0	0	0	0	Mammalia	Vespertilionidae	Myotis	Metazoa	Chiroptera	Chordata	Myotis volans		Myotis volans		Myotis_volans	2.15695335950124	2.63403043437889	0.193736248784533	-1.37270629490916	-0.657980169909125	-0.849565352597742	2.06332343789824	True	True	True	True	True	True	True	13.77287613	3.480674259
11166.ELMT14B.14	25865	13.75598248	2.171289496	fecal	frozen	M		wild	juvenile	Avena_bats	Christine Avena	USA	Townsends big-eared bat	Corynorhinus townsendii	8/27/14	ca.ELMT14B.14	ELMT14B.14			Corynorhinus townsendii	flighted	strong	Corynorhinus townsendii	10.3		0	100	0	0	0	0	0	0	0	0	Mammalia	Vespertilionidae	Corynorhinus	Metazoa	Chiroptera	Chordata	Corynorhinus townsendii		Corynorhinus townsendii		Corynorhinus_townsendii	2.44753677603567	2.58562974812326	0.381791081142921	-1.07657598791076	-0.49596137911332	-0.742533618976886	2.10845850826569	True	True	True	True	True	True	True	15.14981853	2.153134719
11815.BN.613.FecalFTA	49857	4.084152243	2.576509752	fecal	fta		unknown	wild	unknown	Lutz_bats	Holly Lutz			Epomophorus sp		hl.BN.613X	BN.613X			Epomophorus sp	flighted	strong	Epomophorus sp	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mammalia	Pteropodidae	Epomophorus	Metazoa	Chiroptera	Chordata			Epomophorus wahlbergi		Epomophorus_wahlbergi	4.33073334028633	4.29456060889261	-0.00766894825023032	-1.50446882135382	0.431452780629715	1.84092846853447	4.33716001333377	True	True	True	True	True	True	True	3.768141631	2.576349086
11815.BN.614.FecalFTA	68387	3.243431754	2.309170295	fecal	fta		unknown	wild	unknown	Lutz_bats	Holly Lutz			Epomophorus sp		hl.BN.614X	BN.614X			Epomophorus sp	flighted	strong	Epomophorus sp	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mammalia	Pteropodidae	Epomophorus	Metazoa	Chiroptera	Chordata			Epomophorus wahlbergi		Epomophorus_wahlbergi	4.33073334028633	4.29456060889261	-0.00766894825023032	-1.50446882135382	0.431452780629715	1.84092846853447	4.33716001333377	True	True	True	True	True	True	True	3.181306041	2.286934529
11815.BN.608.FecalFTA	67619	3.025855518	1.838021295	fecal	fta		unknown	wild	unknown	Lutz_bats	Holly Lutz			Epomophorus sp		hl.BN.608X	BN.608X			Epomophorus sp	flighted	strong	Epomophorus sp	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mammalia	Pteropodidae	Epomophorus	Metazoa	Chiroptera	Chordata			Epomophorus wahlbergi		Epomophorus_wahlbergi	4.33073334028633	4.29456060889261	-0.00766894825023032	-1.50446882135382	0.431452780629715	1.84092846853447	4.33716001333377	True	True	True	True	True	True	True	3.539811099	1.837351877
11815.BN.611.FecalFTA	89640	4.039543735	2.62065593	fecal	fta		unknown	wild	unknown	Lutz_bats	Holly Lutz			Epomophorus sp		hl.BN.611X	BN.611X			Epomophorus sp	flighted	strong	Epomophorus sp	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mammalia	Pteropodidae	Epomophorus	Metazoa	Chiroptera	Chordata			Epomophorus wahlbergi		Epomophorus_wahlbergi	4.33073334028633	4.29456060889261	-0.00766894825023032	-1.50446882135382	0.431452780629715	1.84092846853447	4.33716001333377	True	True	True	True	True	True	True	4.284762116	2.585471368
11815.PWW.3599.FecalFTA	24953	20.57029445	5.572902564	fecal	fta	M	unknown	wild	unknown	Lutz_bats	Holly Lutz	Kenya		Hipposideros camerunensis		hl.PWW.3599	PWW.3599			Hipposideros camerunensis	flighted	strong	Hipposideros camerunensis	23.28		0	100	0	0	0	0	0	0	0	0	Mammalia	Hipposideridae	Hipposideros	Metazoa	Chiroptera	Chordata			Hipposideros		Hipposideros	NA	NA	NA	NA	NA	NA	NA								21.80462248	5.620446525
11815.PWW.3614.FecalFTA	47665	13.85843563	3.485623665	fecal	fta	F	unknown	wild	unknown	Lutz_bats	Holly Lutz	Kenya		Hipposideros camerunensis		hl.PWW.3614	PWW.3614			Hipposideros camerunensis	flighted	strong	Hipposideros camerunensis	23.28		0	100	0	0	0	0	0	0	0	0	Mammalia	Hipposideridae	Hipposideros	Metazoa	Chiroptera	Chordata			Hipposideros		Hipposideros	NA	NA	NA	NA	NA	NA	NA								15.29091345	3.467261096
11815.BN.612.FecalFTA	80661	4.089970228	2.182969852	fecal	fta		unknown	wild	unknown	Lutz_bats	Holly Lutz			Micropteropus pusillus		hl.BN.612X	BN.612X			Micropteropus pusillus	flighted	strong	Micropteropus pusillus	26.57		90	0	10	0	0	0	0	0	0	0	Mammalia	Pteropodidae	Micropteropus	Metazoa	Chiroptera	Chordata	Micropteropus pusillus		Micropteropus pusillus		Micropteropus_pusillus	3.22888450063578	3.73404143790435	-0.402168001450721	-2.37377758224488	0.0964610765509167	0.686398378602392	3.38706614634311	True	True	True	True	True	True	True	4.468129081	2.23816054
11815.BN.615.FecalFTA	71567	3.022058628	2.424185596	fecal	fta		unknown	wild	unknown	Lutz_bats	Holly Lutz			Micropteropus pusillus		hl.BN.615X	BN.615X			Micropteropus pusillus	flighted	strong	Micropteropus pusillus	26.57		90	0	10	0	0	0	0	0	0	0	Mammalia	Pteropodidae	Micropteropus	Metazoa	Chiroptera	Chordata	Micropteropus pusillus		Micropteropus pusillus		Micropteropus_pusillus	3.22888450063578	3.73404143790435	-0.402168001450721	-2.37377758224488	0.0964610765509167	0.686398378602392	3.38706614634311	True	True	True	True	True	True	True	4.489658107	2.416871323
11815.BN.609.FecalFTA	42693	3.934481628	3.014580174	fecal	fta		unknown	wild	unknown	Lutz_bats	Holly Lutz			Micropteropus pusillus		hl.BN.609X	BN.609X			Micropteropus pusillus	flighted	strong	Micropteropus pusillus	26.57		90	0	10	0	0	0	0	0	0	0	Mammalia	Pteropodidae	Micropteropus	Metazoa	Chiroptera	Chordata	Micropteropus pusillus		Micropteropus pusillus		Micropteropus_pusillus	3.22888450063578	3.73404143790435	-0.402168001450721	-2.37377758224488	0.0964610765509167	0.686398378602392	3.38706614634311	True	True	True	True	True	True	True	4.027811156	2.992595064
11815.PWW.3615.FecalFTA	95823	2.482094345	0.511244934	fecal	fta	F	unknown	wild	unknown	Lutz_bats	Holly Lutz	Kenya		Myonycteris angolensis		hl.PWW.3615	PWW.3615			Myonycteris angolensis	flighted	strong	Myonycteris angolensis	68.31		60	0	40	0	0	0	0	0	0	0	Mammalia	Pteropodidae	Myonycteris	Metazoa	Chiroptera	Chordata	Myonycteris angolensis		Myonycteris angolensis	Lissonycteris angolensis	Myonycteris_angolensis	4.05501673361562	4.01905100034648	-0.211648817349045	-1.37993083522334	1.14691978974355	1.02095300167288	3.69345995078554	True	True	True	True	True	True	True	3.200232225	0.510998918
11815.JCK.10299.FecalFTA	45800	33.11662409	4.419159658	fecal	fta	F	unknown	wild	unknown	Lutz_bats	Holly Lutz	Uganda		Myonycteris angolensis		hl.JCK.10299	JCK.10299			Myonycteris angolensis	flighted	strong	Myonycteris angolensis	68.31		60	0	40	0	0	0	0	0	0	0	Mammalia	Pteropodidae	Myonycteris	Metazoa	Chiroptera	Chordata	Myonycteris angolensis		Myonycteris angolensis	Lissonycteris angolensis	Myonycteris_angolensis	4.05501673361562	4.01905100034648	-0.211648817349045	-1.37993083522334	1.14691978974355	1.02095300167288	3.69345995078554	True	True	True	True	True	True	True	37.93449665	4.451672878
11815.JCK.10302.FecalFTA.1	61735	2.774605594	0.612849329	fecal	fta	F	unknown	wild	unknown	Lutz_bats	Holly Lutz	Uganda		Myonycteris angolensis		hl.JCK.10302	JCK.10302			Myonycteris angolensis	flighted	strong	Myonycteris angolensis	68.31		60	0	40	0	0	0	0	0	0	0	Mammalia	Pteropodidae	Myonycteris	Metazoa	Chiroptera	Chordata	Myonycteris angolensis		Myonycteris angolensis	Lissonycteris angolensis	Myonycteris_angolensis	4.05501673361562	4.01905100034648	-0.211648817349045	-1.37993083522334	1.14691978974355	1.02095300167288	3.69345995078554	True	True	True	True	True	True	True	3.714100795	0.62705233
11815.JCK.10301.FecalFTA	52460	4.883257929	0.95343497	fecal	fta	F	unknown	wild	unknown	Lutz_bats	Holly Lutz	Uganda		Myonycteris angolensis		hl.JCK.10301	JCK.10301			Myonycteris angolensis	flighted	strong	Myonycteris angolensis	68.31		60	0	40	0	0	0	0	0	0	0	Mammalia	Pteropodidae	Myonycteris	Metazoa	Chiroptera	Chordata	Myonycteris angolensis		Myonycteris angolensis	Lissonycteris angolensis	Myonycteris_angolensis	4.05501673361562	4.01905100034648	-0.211648817349045	-1.37993083522334	1.14691978974355	1.02095300167288	3.69345995078554	True	True	True	True	True	True	True	6.905182942	0.929782498
11815.JCK.10259.FecalFTA	46434	6.692321108	2.352088856	fecal	fta	M	unknown	wild	unknown	Lutz_bats	Holly Lutz	Uganda		Myotis tricolor		hl.JCK.10259	JCK.10259			Myotis tricolor	flighted	strong	Myotis tricolor	13.94		0	100	0	0	0	0	0	0	0	0	Mammalia	Vespertilionidae	Myotis	Metazoa	Chiroptera	Chordata	Myotis tricolor		Myotis tricolor		Myotis_tricolor	2.62424113322671	2.8053050952481	0.386024569706874	-0.95879078765627	-0.424693391112054	-0.483877922064554	2.35652419562964	True	True	True	True	True	True	True	8.298769691	2.362227167
11815.PWW.3617.FecalFTA.1	30958	7.191566637	3.486488228	fecal	fta	M	unknown	wild	unknown	Lutz_bats	Holly Lutz	Kenya		Neoromicia nana		hl.PWW.3617	PWW.3617			Neoromicia nanus	flighted	strong	Neoromicia nanus	3.88		0	100	0	0	0	0	0	0	0	0	Mammalia	Vespertilionidae	Neoromicia	Metazoa	Chiroptera	Chordata	Neoromicia nanus		Neoromicia nanus		Neoromicia_nanus	1.51654731948311	2.15363376651786	0.106488055476691	-1.84262606443738	-0.932669946000652	-1.54914431160051	1.43333832368769	True	True	True	True	True	True	True	7.198597931	3.435775531
11815.PWW.3439.FecalFTA	34195	9.811169453	3.230184423	fecal	fta	F	unknown	wild	unknown	Lutz_bats	Holly Lutz	Kenya		Neoromicia sp 1		hl.PWW.3439	PWW.3439			Neoromicia sp 1	flighted	strong	Neoromicia sp 1	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mammalia	Vespertilionidae	Neoromicia	Metazoa	Chiroptera	Chordata			Neoromicia		Neoromicia	NA	NA	NA	NA	NA	NA	NA								10.93589678	3.19907355
11815.PWW.3440.FecalFTA	9175	11.08863922	2.270102117	fecal	fta	F	unknown	wild	unknown	Lutz_bats	Holly Lutz	Kenya		Neoromicia sp 2		hl.PWW.3440	PWW.3440			Neoromicia sp 2	flighted	strong	Neoromicia sp 2	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mammalia	Vespertilionidae	Neoromicia	Metazoa	Chiroptera	Chordata			Neoromicia		Neoromicia	NA	NA	NA	NA	NA	NA	NA								NA	NA
11815.PWW.3601.FecalFTA.2	55746	21.14907926	4.449915266	fecal	fta	F	unknown	wild	unknown	Lutz_bats	Holly Lutz	Kenya		Nycteris arge		hl.PWW.3601	PWW.3601			Nycteris arge	flighted	strong	Nycteris arge	11.95		0	80	0	0	0	0	10	10	0	0	Mammalia	Nycteridae	Nycteris	Metazoa	Chiroptera	Chordata	Nycteris arge		Nycteris arge		Nycteris_arge	2.46981528875145	2.70533939689207	0.430348625007557	-1.0012551356167	-0.722828743916212	-0.699075860770232	2.14675527776493	True	True	True	True	True	True	True	21.62278103	4.457808176
11815.JCK.10328.FecalFTA	33484	17.42211406	3.912466887	fecal	fta	M	unknown	wild	unknown	Lutz_bats	Holly Lutz	Uganda		Nycteris arge		hl.JCK.10328	JCK.10328			Nycteris arge	flighted	strong	Nycteris arge	11.95		0	80	0	0	0	0	10	10	0	0	Mammalia	Nycteridae	Nycteris	Metazoa	Chiroptera	Chordata	Nycteris arge		Nycteris arge		Nycteris_arge	2.46981528875145	2.70533939689207	0.430348625007557	-1.0012551356167	-0.722828743916212	-0.699075860770232	2.14675527776493	True	True	True	True	True	True	True	18.41602878	3.928753655
11815.JCK.10290.FecalFTA	43803	25.40381477	5.2217227	fecal	fta	M	unknown	wild	unknown	Lutz_bats	Holly Lutz	Uganda		Nycteris arge		hl.JCK.10290	JCK.10290			Nycteris arge	flighted	strong	Nycteris arge	11.95		0	80	0	0	0	0	10	10	0	0	Mammalia	Nycteridae	Nycteris	Metazoa	Chiroptera	Chordata	Nycteris arge		Nycteris arge		Nycteris_arge	2.46981528875145	2.70533939689207	0.430348625007557	-1.0012551356167	-0.722828743916212	-0.699075860770232	2.14675527776493	True	True	True	True	True	True	True	27.21183594	5.278023477
11815.JCK.10376.FecalFTA	45469	9.160256083	1.919910992	fecal	fta	F	unknown	wild	unknown	Lutz_bats	Holly Lutz	Uganda		Pipistrellus sp.		hl.JCK.10376	JCK.10376			Pipistrellus sp.	flighted	strong	Pipistrellus sp.	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mammalia	Vespertilionidae	Pipistrellus	Metazoa	Chiroptera	Chordata			Pipistrellus subflavus		Pipistrellus_subflavus	NA	NA	NA	NA	NA	NA	NA								11.82144507	1.926948663
